,name,contents
2595,곰생이,#NAME?
727,곰숫-터,"토굴과 같이 큰 가마를 만들어 숯을 구웠던 곳
"
1507,곰지다,곰기다
643,곰추다,감추다.
4070,곱,#NAME?
2836,곱-대사니,#NAME?
5616,곱-자귀,자귀의 한 가지
1293,곱가름,"사리를 분별하여한계를 짓거나 구분하는 것
"
1506,곱다1,숨다
1505,곱다2,손발이 시려서 움직이지 아니하다
4069,곱새-등,⇒고부랭이
6088,곱새-등,⇒고부랭이
748,곱은 여,"수면에 보일 듯 말듯 한 암초
"
2594,곱은-대기,길이 굽은 곳
5617,곱은-자,곱자(曲尺)
2593,곱을-락,#NAME?
2592,곱음-재기,⇒곱을락
1504,곱지다,숨기다. 감추다
1502,곳-사다,⇒고쩌사다
1503,곳다,얼어 바탕이 상하다 (凍傷)
6087,공-다리,(貢滓). 공세(貢稅)를 독촉하는 사람. ‘다리’는 몽고(蒙古)에서 관(官)의 존칭이고 몽고가 탐라를 점령할 때 생긴 말인데. 공포의 대상이 되었던 것이다
814,공물깍-먼-여,"공물깍 먼 곳에 있는 여
"
2591,공반,#NAME?
4180,공상,①위함. ②짐승의 키
1501,공상-호;다(여변),위하다
2590,공생이,⇒곰생이
5615,공쟁-이,물건을 거는 데에 쓰는 못
3574,공정,장사(葬事)때 수고한 사람에게 드리는 음식물
4389,공중이,귀뚜라미
4304,공초,⇒꼼치
2589,공초,죄인의 진술(供招)
4179,공초사,#NAME?
2588,공초삭,⇒공초사
4178,공편,⇒공반
2774,곶,⇒고장
4220,곶,산숲
6335,곶-질,숲길
2587,곶다울방,(芳)꽃다울방
642,곶이다,갖다(持).
641,곶추다,갖추다.
5614,곽,#NAME?
5613,곽-살,#NAME?
746,관가름,"주초석과 기왓장, 자기 파편들이 많이 널려있는 곳
"
4905,관사전-부인,김녕리의 당신 이름
1299,관세우,"굿을 여러 날 행할 때  심방이 청해 모신 신들에게 아침마다 신들이 일어나게 하고 의관을 정제시킨다는 제차이름
"
1500,괄세-호;다(여변),괄시하다
4303,광나니-쿨,⇒고냉이풀1
1109,광대원물,"근처에 큰 원(원담)이 있다 하여 붙여진 이름
"
925,광이오름,"지형이 괭이같이 생겼다 하여 연유
"
5612,광조리,광주리
5688,광페,광포(廣布)
4755,괴,⇒고냉이
4451,괴기,고기. 생선
3573,괴기,고기(肉 . 魚)
1132,괴기-덕,"고기의 뜻으로 고기가 잘 잡히는 곳
"
5610,괴기-술,낚싯줄
1052,괴기물,"장어가 서식하여 붙여진 이름
"
5609,괴깃-베,고기를 잡는 배(漁船)
1499,괴다1,꾀다. 끓다
1498,괴다2,귀애하다. 사랑하다
204,괴로이,괴롭게
998,괴물,"궤에서 나오는 물이라 하여 궤물, 괴물이라 함
"
4177,괴벤,익살
6086,괴벤-자,익살꾼
1244,괴불낭,괴불나무
5608,괴비,고비. 편지 따위를 꽂는 것
952,괴살메,"고양이가 누워있는 형상이라 하여 붙여짐
"
2586,괴약,고약
384,괴약호다,고약하다.
1497,괴우다1,꾀우다. 끓이다
1496,괴우다2,고이다. 괴다
4176,괴움,고임
5607,괴움-낭,고임목
6084,괸당,#NAME?
764,괸돌,"고인돌
"
1029,괸물,"고여있는 물이라는 뜻에서 유래한 이름
"
5606,굇-낭,지렛대. 고이는 나무
4066,굉이,못
4217,굉이,옹이
1493,굉이-지다,못 박이다
3764,구-절,굴 안에 있는 절(窟寺)
2483,구관,구년(舊年)을 맡았던 신(舊官)
911,구그네오름,"고무래(구그네)를 닮은 형태에서 연유
"
2482,구기,구구(九九). 셈
2484,구껏,#NAME?
2481,구녁,⇒고냥
2480,구녕,⇒구녁
1146,구녕물,"바위틈에서 솟아난다 하여 붙여진 이름
"
2479,구늉,잔꾀
6083,구늉-다리,어리석은 듯 하면서도 내심에 꾀를 가진 사람의 악칭
5605,구덕,바구니
888,구덕찬-돌,"돌모양이 구덕을 찬 모습
"
5604,구두-칼,구듯주걱
1190,구두미,"거북이 머리를 닮았다고 붙여진 이름
"
3767,구둘,구들. 온돌
3766,구둘-돌,#NAME?
5795,구둘-창,①구들바닥. ②창(窓)
5603,구둠-받이,쓰레받기
1761,구들창,구들 바닥
4065,구뚱-배기,#NAME?
1423,구랭이-왓,지형이 마치 구렁이와 같아서 붙여진 이름
1492,구러박아-지다,=구러-지다=꾸러박아-지다. '‘거꾸러' '박히다’를' 얕잡아 말하는 것
1491,구러지다,⇒구러박아지다
790,구럼비,"구엄->구엄부->구럼비로 변형되어 불림, 옛날 해안가를 중심으로 초가로 된 9개의 작은 암자들이 있어 구럼비/구암비라 불림
"
2478,구렁-내,구린내
4216,구렁-대,#NAME?
4754,구렁-적다,붉은 말. 고치적다와 초적다의 중간
4904,구렁-지옥,캄캄한 검은 지옥
1235,구렁대,구릿대
4574,구렁적다,조금 붉은 말. 고치적다와 초적다의 중간
4474,구렝이,구렁이
4539,구루찌,#NAME?
4300,구룸비-낭,가마귀쪽 나무
4299,구룽피,감탕나무
4215,구름페기,#NAME?
4450,구릇,⇒구루찌
2699,구리-쇠,구리
1239,구리대,구리때
1386,구린-내,하천의 밑바닥이 괴형태인 지형
2477,구린-지름,물고기에서 짜낸 기름
752,구린질 목,"속이 텅 빈, 웅덩이가 있는  길목 
"
4538,구릿,⇒구루찌
6334,구명,비가 많이 내릴 때 에만 솟는 샘
846,구명-물,"굴명물이 와전, 여름철에 천둥번개가 치면서 땅이 울려야 솟아나는 샘을 구명물이라한다
"
1133,구명물,"물 솟는 소리가 비둘기 울음소리 같아 붙여진 이름
"
2476,구무레기,남몰래 활동하는것
4449,구문쟁이,‘다금바리’의 한가지. 일본어 ala
6188,구뭄,그믐
2475,구미혈,(穴) 구멍혈
1490,구박-거리다,꾸벅거리다
4064,구불,등 아랫쪽
4537,구살,#NAME?
2953,구살-오리,보리 품종의 하나
1297,구삼승,"제주도 무속에서 저승의 아기를 맡고 있는 신
"
1206,구상남,구상나무
1233,구상낭,구상나무
1489,구서-살다(ㄹ변),부자유하게 지내다. 괴롭게 지내다
4448,구셍이,#NAME?
2474,구숭,불평을 말하는 것
1488,구숭-호;다(여변),불평을 말하다
5602,구시,구유
1153,구시물,"샘의 형태가 소의 여물통을 닮아 붙여진 이름
"
2473,구신,귀신
2472,구실,별슬(官)
6082,구실-아치,관가의 직무를 맡아보는 사람
1487,구실-호;다(여변),①몸하다. ②마마를 앓다
5601,구실1,구슬
5600,구실2,#NAME?
1311,구실할망냄,"액막이의 한 방법
"
4063,구역-정,#NAME?
5798,구역-징,⇒구역정
4214,구엽초,좀꿩의 다리
1486,구완-호;다(여변),돌보다. 구원하다
1485,구울리다,위협하다 누르다
1484,구을다(ㄹ변),구르다
4536,구제기,#NAME?
4447,구젱기,⇒구제기
6081,구중,종(奴婢)
2471,구진-물,구정물
5598,구진-사발,상사발
830,구진내-도,"구진은 불편함을 말한다. 하천 건너다니기 불편해서 붙여진 이름
"
5599,구진물-단지,개숫물 그릇
2470,구체,#NAME?
2469,구침,덥게 하는 찜질
1483,구투(굳후)다1,굳히다. (使固)
1482,구투다2,낭비하지 않고 저축하다
1432,국-드르-왓,들국화가 만발했던 넓은 밭
5597,국기,탕기(湯器)
4298,국활,#NAME?
3572,군-것,끼니 밖에 먹는 군음식
4062,군-버줌,#NAME?
1194,군두-물,"지원군을 실은 배가 도착한 곳
"
1142,군물,"군인의 식수로 이용되었다 하여 붙여진 이름
"
5140,굴,논 또는 밭의 기름진 부분
4061,굴,배 아래 양쪽 오목한 곳
2468,굴,질그릇을 굽는 가마(窯)
4212,굴-낭,굴피나무
5769,굴-중이,여자의 홑바지
4753,굴-칩,짐승의 허리 아랫부분
1478,굴각-거리다,울걱거리다
1220,굴거리낭,굴거리나무
4213,굴게-낭,⇒국활
1479,굴다(ㄹ변),녹이다. 호호 불다
4060,굴레,‘입’을 얕잡은 말
5596,굴메,그네
4955,굴메,#NAME?
2467,굴메,#NAME?
845,굴메-소,"굴메즉 그림자가 드리운 못
"
971,굴메오름,"덤으로(굴루로) 생겨난 산이란 뜻에서 유래
"
4296,굴목-낭,#NAME?
4211,굴목-이,⇒굴목낭
203,굴무락이,행동이 느리게
5794,굴묵,방고래와 아궁이
4295,굴묵-낭,⇒굴목낭
3763,굴묵-돌,⇒구둘돌
5793,굴묵-어귀,#NAME?
4210,굴묵-이,⇒굴목낭
1219,굴케낭,굴거리나무
2466,굴투매기,#NAME?
2465,굴툭,⇒굴투매기
4297,굴피-낭,⇒국활
6333,굴헝,#NAME?
6332,굴헝지,⇒굴헝
6331,굴헹이,⇒굴헝
2464,굼,⇒고냥
4208,굼-낭,꾸지나무
4209,굼각초,#NAME?
4293,굼광초,⇒굼각초
4535,굼벗,등에 잔 껍질이 비늘 같이 한줄 있고 돌에 붙어 사는것
4388,굼벵이,#NAME?
6330,굼부리,#NAME?
1159,굼부리,"산 중턱 위에 우묵하게 패인 곳(분화구)
"
6211,굽,밑
1476,굽다,엎디다. 굽히다
1381,굽돌,"임시로 밑바닥에 바치는 돌
"
2461,굽등-이,밑동. 밑줄기
5232,굿,①채소 따위를 심은 구덩이. ②똥뭉치
796,굿-밧-거리,"지난 날 굿을 많이하여 불려지는 이름
"
1475,굿-올리다,#NAME?
4207,궁겡-이,궁궁이(천궁)
1474,궁글다(ㄹ변),딩굴다. 놓은 물건이 흔들리다
1659,궁글리다,놓은 물건을 흔들리다
2460,궁기,⇒고냥. ‘굵’에서 온것
6080,궁녜,궁녀(宮女)
2459,궁량,궁리(窮理)
2458,궁상,이상한 일
383,궁상스럽다,이상스럽다.
2457,궁작,마음을 얕잡아 말하는 것
1315,궁적소새,개솔새
2456,궁퉁이,궁리하는 마음을 얕잡아 말하는것
382,궂다," 좋지않다, 나쁘다."
5041,권작,공중제비. 땅재주
1473,권작-사다,⇒곤작사다
2455,권제,권지(勸紙)
2454,궐총,⇒골총
6329,궤,바위굴(岩窟)
5595,궤,①상자. 옷장. ②지레
2453,궤-질,#NAME?
3762,궤-팡,⇒고팡
1242,궤불낭,괴불나무
912,궤펭이오름,"바위굴(궤)이 패어있다는 뜻에서 연유
"
5594,궷-낭,지렛대
2452,궷낭-질,⇒궤질
1077,궷물,"바닷가 근처 천연동굴(궤)에 연못처럼 물이 고여있어 붙여진 이름
"
2451,귀,벼슬(公官)
4954,귀-꼬녀,고누이름
5593,귀-되,네모난 됫박
4205,귀-마,국화마
4291,귀-마구리,#NAME?
6079,귀-마구리,#NAME?
1471,귀-막다,귀먹다
4204,귀-막쉬,⇒귀마구리
6078,귀-막쉬,⇒귀마구리
6077,귀-막쟁이,⇒귀마구리
5592,귀-말,모말
4053,귀-아다리,⇒구뚱배기
4752,귀-옥쟁이,귀느래
5591,귀-자귀,원목(原木)을 잡기위하여 옆응ㄹ 깍는 자귀
4051,귀-창,귀청
1470,귀-테우다,은밀하게 알려주다
2450,귀껏,⇒구껏
1472,귀다,①끓다. ②술에 거품이 일다
4058,귀뚱,#NAME?
4056,귀뚱-배기,⇒구뚱배기
4057,귀뚱-이,⇒귀뚱
4055,귀뚱-치기,귀밑이 붓는 병
4054,귀마리,복사뼈. 발꿈치
4473,귀막-쉬,벙추. 울지 않는 매미
4446,귀살,⇒구살
2449,귀설,귓결
4903,귀양-풀이,진부정가심
4052,귀역-징,⇒구역정
1191,귀영-여,"해상에 바닷물 위로 솟은 암석
"
3765,귀클,귀틀
4050,귓-밥,귀지
4049,귓-자락,귀뿔. 귓방울
2448,귓망,남의 과실
1636,그-거,⇒거
1635,그-디,①거기. ②그대
17,그거무사,아뿔싸
2447,그끄럭-내,누린내
6187,그끄르-헤,#NAME?
6186,그끄지게,#NAME?
202,그냥,기냥. 그대로
201,그냥저냥,그렁저렁=그영저영=기영저영. 그럭저럭
5590,그늘-케,볕을 가리는 물건
1466,그늘루다,그느르다
1465,그닥-거리다,#NAME?
1464,그닥-이다,⇒그닥거리다
200,그득,고득<고뜩. 가득
4813,그레기,#NAME?
4290,그르,그루(株)
2446,그르,①그루. ②흔적. 헌데자리
5230,그르-팥,가을한 밭
6184,그르-헤,그러께(再昨年)
2445,그르메,⇒굴메
1463,그르치다,틀리다
6185,그르크-헤,⇒그끄르헤
5589,그릇,세간(器具)
1462,그리다,없는 것을 그리워 하다
2444,그리메,⇒굴메
5040,그림새,그림
2443,그림제,⇒굴메
199,그마니,그만큼
4387,그샛-잴,⇒고샥잴
2439,그스렁,#NAME?
2438,그스렁-물,거림물(지리장물)
2437,그스렝-이,⇒그스렁
3761,그슨-새,#NAME?
1460,그슬-이다,#NAME?
1461,그슬다(ㄹ변),그을다. 그슬리다
2436,그신-새,#NAME?
2435,그신-태,⇒그신새
2434,그실-먹,#NAME?
198,그자,기자. 그저
6183,그저끼,#NAME?
2433,그적,#NAME?
6328,그정,#NAME?
6182,그제,그때
6181,그지게,⇒그저끼
6180,그직-아시날,⇒그끄지게
197,그차락,그렇게까지
196,그추룩," 그처럼, 그렇게"
1459,그치다,#NAME?
1458,그피다,⇒거피다
2432,극근-내,누린내(焦臭)
4472,극샥-재열,⇒고샥잴
1456,근다,끌어 모으다
2431,근척,⇒그적
1455,귿다,걷다(步). 가다(行)
6076,글-선비,선비
3760,글-청,글방
1322,글갱이,"갈퀴
"
5588,글겡이,글겅이. 갈퀴
2442,글그뭇,글자 획
1454,글근-대다,근대다
1453,글투다,새가 알을 낳으려고 몸에 힘을 주다
4203,글히역,수크령
4751,금-송애기,한 살된 송아지
3759,금등-막,사람 출입을 살피는 막
4902,금벡조," =벡조. ‘벡조또’의 딸로서 서울에서 왔다는 웃송당 당신이름
"
773,금붕애동산,"금붕어 모양으로 생긴 동산
"
4901,금상,서울에서 왔다는 세화리의 당신 이름(남자 신)
2428,금세,#NAME?
4750,금승,소의 한 살(今生)
4683,금승,금승마(하릅)
3571,금육,(禁肉). 소(素). 음식에 고기나 생선이 들지 아니한 것
2427,금지,⇒금세
1452,금지-호다(여변),⇒금세호다
4048,급기,급병
2424,긋,#NAME?
2423,긋-갱이,#NAME?
2422,긋-댕이,⇒긋갱이
1446,기-맥히다,기막히다
1443,기-죽다,용기가 없다
2419,기강,지위와 세력
5584,기계선,#NAME?
1447,기기-호다(여변),⇒게게호다
4534,기드레기,⇒게드레기
4812,기레기,⇒그레기
5583,기림-방석,꽃방석
5582,기림-초석,꽃돗자리
1295,기메,"무속제의 때 사용하는 것으로 백지를 사람 모양 비슷하게 오리고, 대나무가지로 기(旗)처럼 매단 것
"
5581,기멩세,연장
2418,기벨,기별
2417,기수,무엇을 하고 있는 줄 알수 있는 행적
2416,기신,기운. 힘
1445,기실-이다,⇒그슬이다
2415,기십,뱃장
16,기여," 오냐, 그래"
1444,기여-나다,집을 떠나다
2414,기적,⇒그적
6327,기정,⇒그정
1144,기정물,"절벽 아래 샘이 있어 붙여진 이름
"
6179,기지게,⇒그저끼
828,기진-모루,"장군 깃발이 휘날리는 모습을 한 형상의 동산
"
1442,기차-보리다,끊어뜨리다
1441,기차-지다,끊어지다
1440,기치다,⇒그치다
1439,기피다,⇒거피다
1437,길-트다(으변),#NAME?
4445,깅이,⇒겡이
